ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,h1,h1_lower,h1_upper,h2,h2_lower,h2_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-09-14,9.298320177140699,8.660247260539764,11.751775535260938,7.931557001481849,10.65101692496298,0.9081209531561206,0.9081209531561206,0.9081209531561206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081209531561206,0.9081209531561206,0.9081209531561206,0.0,0.0,0.0,10.20644113029682
2025-09-15,9.298562445837492,8.708157989149736,11.812473448403866,7.931267868245055,10.65167345308695,0.9281052589623365,0.9281052589623365,0.9281052589623365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9281052589623365,0.9281052589623365,0.9281052589623365,0.0,0.0,0.0,10.226667704799828
2025-09-16,9.298804714534285,8.643340183777196,11.769308856226361,7.930978735008261,10.652329981210919,0.9435027614372892,0.9435027614372892,0.9435027614372892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435027614372892,0.9435027614372892,0.9435027614372892,0.0,0.0,0.0,10.242307475971574
2025-09-17,9.299046983231078,8.639308994095165,11.801840278324583,7.9306896017714665,10.652986509334887,0.9543884850057992,0.9543884850057992,0.9543884850057992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9543884850057992,0.9543884850057992,0.9543884850057992,0.0,0.0,0.0,10.253435468236876
2025-09-18,9.29928925192787,8.659656525466133,11.922275246209963,7.930423556724012,10.65364303745886,0.9609177654002413,0.9609177654002413,0.9609177654002413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609177654002413,0.9609177654002413,0.9609177654002413,0.0,0.0,0.0,10.260207017328112
2025-09-19,9.299531520624662,8.660554413209322,11.925033442722652,7.930164471246508,10.654299565582829,0.9633206673483828,0.9633206673483828,0.9633206673483828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9633206673483828,0.9633206673483828,0.9633206673483828,0.0,0.0,0.0,10.262852187973044
2025-09-20,9.299773789321454,8.613940580719063,11.843303015308797,7.929905385769004,10.654956093706799,0.9618946127371868,0.9618946127371868,0.9618946127371868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618946127371868,0.9618946127371868,0.9618946127371868,0.0,0.0,0.0,10.26166840205864
2025-09-21,9.300016058018247,8.689466791825815,11.935327171499182,7.929646300291501,10.655612621830768,0.9569954343219476,0.9569954343219476,0.9569954343219476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569954343219476,0.9569954343219476,0.9569954343219476,0.0,0.0,0.0,10.257011492340196
2025-09-22,9.30025832671504,8.714445711484103,11.839240488491498,7.929387214813997,10.65626914995474,0.9490271101172718,0.9490271101172718,0.9490271101172718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490271101172718,0.9490271101172718,0.9490271101172718,0.0,0.0,0.0,10.249285436832313
2025-09-23,9.300500595411833,8.545881694455392,11.827206066588001,7.929128129336494,10.656925678078707,0.9384304664663987,0.9384304664663987,0.9384304664663987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384304664663987,0.9384304664663987,0.9384304664663987,0.0,0.0,0.0,10.238931061878231
2025-09-24,9.300742864108624,8.59220828507441,11.815970967293543,7.928805927419819,10.65758220620268,0.9256711625891191,0.9256711625891191,0.9256711625891191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256711625891191,0.9256711625891191,0.9256711625891191,0.0,0.0,0.0,10.226414026697743
2025-09-25,9.300985132805417,8.520454245927828,11.799909812217452,7.928342821824466,10.658238734326648,0.9112272855402371,0.9112272855402371,0.9112272855402371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112272855402371,0.9112272855402371,0.9112272855402371,0.0,0.0,0.0,10.212212418345654
2025-09-26,9.30122740150221,8.588568716535294,11.828463585695012,7.927879711432743,10.658895816941676,0.8955768915770556,0.8955768915770556,0.8955768915770556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955768915770556,0.8955768915770556,0.8955768915770556,0.0,0.0,0.0,10.196804293079266
2025-09-27,9.301469670199001,8.702954764830789,11.753591479971638,7.927416497838097,10.659554976706385,0.8791858278224817,0.8791858278224817,0.8791858278224817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791858278224817,0.8791858278224817,0.8791858278224817,0.0,0.0,0.0,10.180655498021483
2025-09-28,9.301711938895794,8.493624569221804,11.77231828098052,7.926953284243455,10.660214136471094,0.862496156932798,0.862496156932798,0.862496156932798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862496156932798,0.862496156932798,0.862496156932798,0.0,0.0,0.0,10.164208095828592
2025-09-29,9.301954207592587,8.529558787551405,11.811120527650306,7.926490070648811,10.660873296235799,0.8459154876277193,0.8459154876277193,0.8459154876277193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459154876277193,0.8459154876277193,0.8459154876277193,0.0,0.0,0.0,10.147869695220306
2025-09-30,9.30219647628938,8.523301020536818,11.74493633333082,7.9260268570541665,10.661532456000506,0.8298074860087951,0.8298074860087951,0.8298074860087951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298074860087951,0.8298074860087951,0.8298074860087951,0.0,0.0,0.0,10.132003962298175
2025-10-01,9.302438744986173,8.60698744377235,11.759572988533886,7.9255636434595225,10.662191615765215,0.814483807434034,0.814483807434034,0.814483807434034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814483807434034,0.814483807434034,0.814483807434034,0.0,0.0,0.0,10.116922552420206
2025-10-02,9.302681013682964,8.489403817724238,11.72661600919751,7.925311614656952,10.662840077125525,0.8001976473375164,0.8001976473375164,0.8001976473375164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001976473375164,0.8001976473375164,0.8001976473375164,0.0,0.0,0.0,10.10287866102048
2025-10-03,9.302923282379757,8.400661841536689,11.716502976436004,7.925227137702232,10.66346790680916,0.7871390629885472,0.7871390629885472,0.7871390629885472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7871390629885472,0.7871390629885472,0.7871390629885472,0.0,0.0,0.0,10.090062345368304
2025-10-04,9.30316555107655,8.483674245777737,11.729178060806309,7.925153437765328,10.664095736492799,0.7754321680821538,0.7754321680821538,0.7754321680821538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7754321680821538,0.7754321680821538,0.7754321680821538,0.0,0.0,0.0,10.078597719158703
2025-10-05,9.30340781977334,8.52432827820868,11.707221648257176,7.925079737828423,10.664723566176434,0.7651342496631185,0.7651342496631185,0.7651342496631185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651342496631185,0.7651342496631185,0.7651342496631185,0.0,0.0,0.0,10.06854206943646
2025-10-06,9.303650088470134,8.328444649226984,11.655335619826907,7.925006037891518,10.66535139586007,0.7562368036588369,0.7562368036588369,0.7562368036588369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562368036588369,0.7562368036588369,0.7562368036588369,0.0,0.0,0.0,10.05988689212897
2025-10-07,9.303892357166927,8.48501850425091,11.633942733394788,7.924932337954614,10.665979225543708,0.7486684327281128,0.7486684327281128,0.7486684327281128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486684327281128,0.7486684327281128,0.7486684327281128,0.0,0.0,0.0,10.05256078989504
2025-10-08,9.30413462586372,8.474532793566267,11.703292570908955,7.924506201706897,10.666607055227345,0.7422994996290282,0.7422994996290282,0.7422994996290282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7422994996290282,0.7422994996290282,0.7422994996290282,0.0,0.0,0.0,10.046434125492748
2025-10-09,9.30437689456051,8.415629875855526,11.6262397083841,7.924044090354846,10.667234884910982,0.7369483822871988,0.7369483822871988,0.7369483822871988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369483822871988,0.7369483822871988,0.7369483822871988,0.0,0.0,0.0,10.04132527684771
2025-10-10,9.304619163257303,8.4665038033323,11.738949164828023,7.9235813849513885,10.667862714594618,0.7323891344229789,0.7323891344229789,0.7323891344229789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323891344229789,0.7323891344229789,0.7323891344229789,0.0,0.0,0.0,10.037008297680282
2025-10-11,9.304861431954096,8.39259612790942,11.625614774675835,7.923118679547933,10.668490347018007,0.7283603191281731,0.7283603191281731,0.7283603191281731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283603191281731,0.7283603191281731,0.7283603191281731,0.0,0.0,0.0,10.03322175108227
2025-10-12,9.30510370065089,8.417447718644326,11.660533261518568,7.922655974144476,10.669117796369564,0.7245747530951352,0.7245747530951352,0.7245747530951352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245747530951352,0.7245747530951352,0.7245747530951352,0.0,0.0,0.0,10.029678453746024
2025-10-13,9.305345969347682,8.438437465265348,11.640542503163209,7.922193268741019,10.669745245721122,0.7207298770509031,0.7207298770509031,0.7207298770509031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207298770509031,0.7207298770509031,0.7207298770509031,0.0,0.0,0.0,10.026075846398586
2025-10-14,9.305588238044475,8.466757231328826,11.683882942289564,7.9217305633375625,10.670372695072679,0.716518453865194,0.716518453865194,0.716518453865194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716518453865194,0.716518453865194,0.716518453865194,0.0,0.0,0.0,10.022106691909668
2025-10-15,9.305830506741268,8.40268374659577,11.67293979978941,7.921267857934106,10.671000144424236,0.7116392900908598,0.7116392900908598,0.7116392900908598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116392900908598,0.7116392900908598,0.7116392900908598,0.0,0.0,0.0,10.017469796832128
2025-10-16,9.30607277543806,8.43629741737097,11.616225599059685,7.920805152530648,10.671627593775794,0.7058076794133497,0.7058076794133497,0.7058076794133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058076794133497,0.7058076794133497,0.7058076794133497,0.0,0.0,0.0,10.011880454851411
2025-10-17,9.306315044134852,8.428946012504364,11.618534340374273,7.920342447127193,10.67225504312735,0.6987652774758909,0.6987652774758909,0.6987652774758909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987652774758909,0.6987652774758909,0.6987652774758909,0.0,0.0,0.0,10.005080321610743
2025-10-18,9.306557312831645,8.360572668594664,11.601887294704513,7.919879741723736,10.672882492478907,0.6902891363984237,0.6902891363984237,0.6902891363984237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902891363984237,0.6902891363984237,0.6902891363984237,0.0,0.0,0.0,9.996846449230068
2025-10-19,9.306799581528438,8.374590606485292,11.496819756203774,7.9194170363202785,10.673509941830464,0.6801996534189947,0.6801996534189947,0.6801996534189947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801996534189947,0.6801996534189947,0.6801996534189947,0.0,0.0,0.0,9.986999234947433
2025-10-20,9.307041850225229,8.4029083207978,11.521520048293624,7.918954330916823,10.67413739118202,0.6683672206394724,0.6683672206394724,0.6683672206394724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683672206394724,0.6683672206394724,0.6683672206394724,0.0,0.0,0.0,9.975409070864702
2025-10-21,9.307284118922022,8.366079128206191,11.641919146418932,7.918491625513367,10.674764840533578,0.6547174008777884,0.6547174008777884,0.6547174008777884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547174008777884,0.6547174008777884,0.6547174008777884,0.0,0.0,0.0,9.96200151979981
2025-10-22,9.307526387618815,8.291547337310227,11.520955069846483,7.91802892010991,10.675392289885135,0.6392344970066085,0.6392344970066085,0.6392344970066085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392344970066085,0.6392344970066085,0.6392344970066085,0.0,0.0,0.0,9.946760884625423
2025-10-23,9.307768656315607,8.295768662522647,11.583798005590602,7.9175662147064525,10.676019739236692,0.6219634276441846,0.6219634276441846,0.6219634276441846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219634276441846,0.6219634276441846,0.6219634276441846,0.0,0.0,0.0,9.929732083959792
2025-10-24,9.308010925012399,8.22875954573999,11.591836082312907,7.917103509302997,10.676647188588248,0.6030098693914068,0.6030098693914068,0.6030098693914068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6030098693914068,0.6030098693914068,0.6030098693914068,0.0,0.0,0.0,9.911020794403806
2025-10-25,9.308253193709191,8.233044385661193,11.520026918199035,7.91664080389954,10.677274637939805,0.5825386736091315,0.5825386736091315,0.5825386736091315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825386736091315,0.5825386736091315,0.5825386736091315,0.0,0.0,0.0,9.890791867318322
2025-10-26,9.308495462405984,8.323477009142337,11.4387790398562,7.916178098496083,10.677902087291361,0.5607706127167743,0.5607706127167743,0.5607706127167743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607706127167743,0.5607706127167743,0.5607706127167743,0.0,0.0,0.0,9.86926607512276
2025-10-27,9.308737731102777,8.129400524846748,11.534384470661971,7.915715393092627,10.67852953664292,0.5379775558357686,0.5379775558357686,0.5379775558357686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379775558357686,0.5379775558357686,0.5379775558357686,0.0,0.0,0.0,9.846715286938545
2025-10-28,9.308979999799568,8.2542918772547,11.524742436840969,7.91525268768917,10.679156985994478,0.514476215126279,0.514476215126279,0.514476215126279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514476215126279,0.514476215126279,0.514476215126279,0.0,0.0,0.0,9.823456214925848
2025-10-29,9.309222268496361,8.19966555081786,11.472569594704996,7.914789982285714,10.679784435346033,0.4906206412497452,0.4906206412497452,0.4906206412497452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906206412497452,0.4906206412497452,0.4906206412497452,0.0,0.0,0.0,9.799842909746106
2025-10-30,9.309464537193154,8.150760599516213,11.296607874754272,7.914334996957624,10.68041188469759,0.4667936780932413,0.4667936780932413,0.4667936780932413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667936780932413,0.4667936780932413,0.4667936780932413,0.0,0.0,0.0,9.776258215286395
2025-10-31,9.309706805889947,8.097111938640742,11.423570264738125,7.9138805089565265,10.681039334049148,0.4433976123951789,0.4433976123951789,0.4433976123951789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433976123951789,0.4433976123951789,0.4433976123951789,0.0,0.0,0.0,9.753104418285126
2025-11-01,9.309949074586738,8.223282004475704,11.345182254065977,7.913426020955426,10.681666783400704,0.4208442726449066,0.4208442726449066,0.4208442726449066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4208442726449066,0.4208442726449066,0.4208442726449066,0.0,0.0,0.0,9.730793347231645
2025-11-02,9.310191343283531,8.103674314746412,11.373150169863727,7.912971532954327,10.68229423275226,0.3995448431403717,0.3995448431403717,0.3995448431403717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3995448431403717,0.3995448431403717,0.3995448431403717,0.0,0.0,0.0,9.709736186423903
2025-11-03,9.310433611980324,8.136650928134763,11.390733249334318,7.912517044953229,10.682921682103817,0.37989966321978214,0.37989966321978214,0.37989966321978214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37989966321978214,0.37989966321978214,0.37989966321978214,0.0,0.0,0.0,9.690333275200105
2025-11-04,9.310675880677117,8.034862008450268,11.284935252005482,7.91206255695213,10.683549131455376,0.36228827841812494,0.36228827841812494,0.36228827841812494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36228827841812494,0.36228827841812494,0.36228827841812494,0.0,0.0,0.0,9.672964159095242
2025-11-05,9.310918149373908,8.037784766984814,11.292829625182796,7.911608068951031,10.684201896015034,0.3470599998720297,0.3470599998720297,0.3470599998720297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3470599998720297,0.3470599998720297,0.3470599998720297,0.0,0.0,0.0,9.657978149245938
2025-11-06,9.3111604180707,7.975547320275458,11.307202390701047,7.911153580949932,10.68485533794333,0.33452521112520045,0.33452521112520045,0.33452521112520045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33452521112520045,0.33452521112520045,0.33452521112520045,0.0,0.0,0.0,9.645685629195901
2025-11-07,9.311402686767494,8.084624742974842,11.270363140124978,7.910699092948834,10.685508779871626,0.3249476381633785,0.3249476381633785,0.3249476381633785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3249476381633785,0.3249476381633785,0.3249476381633785,0.0,0.0,0.0,9.636350324930872
2025-11-08,9.311644955464287,8.075712078857231,11.208138408511397,7.910244604947734,10.686162221799924,0.31853776980790893,0.31853776980790893,0.31853776980790893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31853776980790893,0.31853776980790893,0.31853776980790893,0.0,0.0,0.0,9.630182725272196
2025-11-09,9.31188722416108,8.065178427200788,11.140785812531078,7.909790116946637,10.686815663728222,0.3154475824093176,0.3154475824093176,0.3154475824093176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154475824093176,0.3154475824093176,0.3154475824093176,0.0,0.0,0.0,9.627334806570397
2025-11-10,9.312129492857872,8.051917405253024,11.252728385435768,7.909335628945536,10.687469105656522,0.3157666861306348,0.3157666861306348,0.3157666861306348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157666861306348,0.3157666861306348,0.3157666861306348,0.0,0.0,0.0,9.627896178988507
2025-11-11,9.312371761554665,8.118175954182629,11.335034531180357,7.908881140944439,10.688122547584817,0.319519971072594,0.319519971072594,0.319519971072594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319519971072594,0.319519971072594,0.319519971072594,0.0,0.0,0.0,9.63189173262726
2025-11-12,9.312614030251456,8.00107429169135,11.275583173935749,7.90842665294334,10.688775989513113,0.3266667912053416,0.3266667912053416,0.3266667912053416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266667912053416,0.3266667912053416,0.3266667912053416,0.0,0.0,0.0,9.639280821456797
2025-11-13,9.31285629894825,7.9696045878279875,11.307538622722207,7.907972164942241,10.689429431441411,0.3371016836917114,0.3371016836917114,0.3371016836917114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371016836917114,0.3371016836917114,0.3371016836917114,0.0,0.0,0.0,9.649957982639961
2025-11-14,9.313098567645042,7.9885965680426265,11.266379033556152,7.907517676941142,10.690084880476071,0.350656581816766,0.350656581816766,0.350656581816766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350656581816766,0.350656581816766,0.350656581816766,0.0,0.0,0.0,9.663755149461808
2025-11-15,9.313340836341835,8.149923813599703,11.317384989823951,7.907063188940043,10.690741576678267,0.3671044424711276,0.3671044424711276,0.3671044424711276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671044424711276,0.3671044424711276,0.3671044424711276,0.0,0.0,0.0,9.680445278812963
2025-11-16,9.313583105038628,8.100992585685837,11.376920364456147,7.906608700938944,10.691398272880466,0.38616417493861005,0.38616417493861005,0.38616417493861005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38616417493861005,0.38616417493861005,0.38616417493861005,0.0,0.0,0.0,9.699747279977238
2025-11-17,9.313825373735419,8.114869908754518,11.33470572673876,7.906154212937846,10.692060032074744,0.40750672749482114,0.40750672749482114,0.40750672749482114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40750672749482114,0.40750672749482114,0.40750672749482114,0.0,0.0,0.0,9.72133210123024
2025-11-18,9.314067642432212,8.130190597482695,11.34566829262573,7.905699724936746,10.692730132389583,0.4307621627707785,0.4307621627707785,0.4307621627707785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307621627707785,0.4307621627707785,0.4307621627707785,0.0,0.0,0.0,9.74482980520299
2025-11-19,9.314309911129005,8.171132901293916,11.410552402576448,7.905245236935648,10.693400232704425,0.4555275325516132,0.4555275325516132,0.4555275325516132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555275325516132,0.4555275325516132,0.4555275325516132,0.0,0.0,0.0,9.769837443680618
2025-11-20,9.314552179825796,8.194853542725465,11.365459399919102,7.904790748934548,10.694070333019264,0.4813753480942191,0.4813753480942191,0.4813753480942191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813753480942191,0.4813753480942191,0.4813753480942191,0.0,0.0,0.0,9.795927527920014
2025-11-21,9.314794448522589,8.225963560161228,11.429421629817776,7.904336260933451,10.694740433334104,0.5078624333851642,0.5078624333851642,0.5078624333851642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078624333851642,0.5078624333851642,0.5078624333851642,0.0,0.0,0.0,9.822656881907752
2025-11-22,9.315036717219382,8.320604098140512,11.55891110182201,7.903881772932351,10.695410533648943,0.5345389460953386,0.5345389460953386,0.5345389460953386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345389460953386,0.5345389460953386,0.5345389460953386,0.0,0.0,0.0,9.84957566331472
2025-11-23,9.315278985916175,8.233391640278537,11.556625305275968,7.9034272849312535,10.696080633963787,0.560957354189601,0.560957354189601,0.560957354189601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560957354189601,0.560957354189601,0.560957354189601,0.0,0.0,0.0,9.876236340105775
2025-11-24,9.315521254612966,8.363647440884362,11.5376067345754,7.902976161436989,10.696750734278625,0.5866811649452311,0.5866811649452311,0.5866811649452311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866811649452311,0.5866811649452311,0.5866811649452311,0.0,0.0,0.0,9.902202419558197
2025-11-25,9.315763523309759,8.329283084796321,11.580469252796332,7.902526249387639,10.697420834593466,0.6112932170592728,0.6112932170592728,0.6112932170592728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112932170592728,0.6112932170592728,0.6112932170592728,0.0,0.0,0.0,9.927056740369032
2025-11-26,9.316005792006552,8.352413494074975,11.56155388792388,7.902079518180952,10.698090934908306,0.6344033650202187,0.6344033650202187,0.6344033650202187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344033650202187,0.6344033650202187,0.6344033650202187,0.0,0.0,0.0,9.95040915702677
2025-11-27,9.316248060703344,8.275974284191546,11.508476836654983,7.9016332152093085,10.698761035223145,0.6556554072524575,0.6556554072524575,0.6556554072524575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556554072524575,0.6556554072524575,0.6556554072524575,0.0,0.0,0.0,9.971903467955801
2025-11-28,9.316490329400136,8.428454027665415,11.60952978418718,7.9011986011333875,10.699431135537989,0.6747331349406346,0.6747331349406346,0.6747331349406346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747331349406346,0.6747331349406346,0.6747331349406346,0.0,0.0,0.0,9.99122346434077
2025-11-29,9.316732598096928,8.344523661089262,11.733550407222731,7.900775537236178,10.700101235852827,0.6913654060191653,0.6913654060191653,0.6913654060191653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913654060191653,0.6913654060191653,0.6913654060191653,0.0,0.0,0.0,10.008098004116095
2025-11-30,9.316974866793721,8.329474484133915,11.651269940987577,7.900352473338968,10.700771336167668,0.7053301776788866,0.7053301776788866,0.7053301776788866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053301776788866,0.7053301776788866,0.7053301776788866,0.0,0.0,0.0,10.022305044472608
2025-12-01,9.317217135490514,8.410769903569683,11.657610467324455,7.899925811887617,10.701441436482508,0.7164574599710083,0.7164574599710083,0.7164574599710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7164574599710083,0.7164574599710083,0.7164574599710083,0.0,0.0,0.0,10.033674595461523
2025-12-02,9.317459404187307,8.423521041979456,11.716907332486922,7.89939569206037,10.702111536797348,0.7246311818001323,0.7246311818001323,0.7246311818001323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246311818001323,0.7246311818001323,0.7246311818001323,0.0,0.0,0.0,10.04209058598744
2025-12-03,9.3177016728841,8.389370852501935,11.671980179895922,7.898865572233122,10.702781637112187,0.7297899879217986,0.7297899879217986,0.7297899879217986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297899879217986,0.7297899879217986,0.7297899879217986,0.0,0.0,0.0,10.047491660805898
2025-12-04,9.317943941580891,8.493304945545205,11.725667007217158,7.898335452405875,10.70345109722651,0.7319270107483732,0.7319270107483732,0.7319270107483732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319270107483732,0.7319270107483732,0.7319270107483732,0.0,0.0,0.0,10.049870952329265
2025-12-05,9.318186210277684,8.406471411917918,11.612562869364778,7.897805332578628,10.7040934843671,0.7310886831127906,0.7310886831127906,0.7310886831127906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310886831127906,0.7310886831127906,0.7310886831127906,0.0,0.0,0.0,10.049274893390475
2025-12-06,9.318428478974477,8.435490693468829,11.742852639564052,7.897275212751381,10.704735871507687,0.7273726771087087,0.7273726771087087,0.7273726771087087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273726771087087,0.7273726771087087,0.7273726771087087,0.0,0.0,0.0,10.045801156083186
2025-12-07,9.31867074767127,8.357671687995952,11.69161059242661,7.8967450929241325,10.705378258648274,0.7209250692577152,0.7209250692577152,0.7209250692577152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209250692577152,0.7209250692577152,0.7209250692577152,0.0,0.0,0.0,10.039595816928985
2025-12-08,9.318913016368063,8.408497457831833,11.702441371925062,7.896214973096886,10.706020645788861,0.7119368432834436,0.7119368432834436,0.7119368432834436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119368432834436,0.7119368432834436,0.7119368432834436,0.0,0.0,0.0,10.030849859651507
2025-12-09,9.319155285064856,8.397660521828378,11.635898869543553,7.895684853269639,10.70666303292945,0.7006398485443138,0.7006398485443138,0.7006398485443138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006398485443138,0.7006398485443138,0.7006398485443138,0.0,0.0,0.0,10.01979513360917
2025-12-10,9.319397553761647,8.339743648620058,11.569896239856499,7.89515473344239,10.707305420070035,0.6873023347011263,0.6873023347011263,0.6873023347011263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873023347011263,0.6873023347011263,0.6873023347011263,0.0,0.0,0.0,10.006699888462773
